----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656504837.8058350	1.69200	6.417794	3642.900000000	-11.54	3569.208912861	112.915600000	3.32	112.726317669
1656504838.9059019	1.69700	6.410604	3641.680000000	-11.54	3568.013591860	112.858400000	3.37	112.663007268
1656504840.6095181	1.69300	6.399100	3641.985000000	-11.54	3568.388726020	112.725000000	3.29	112.538760177
1656504841.7112250	1.69100	6.391910	3642.595000000	-11.54	3568.910082610	112.734400000	3.35	112.541299547
1656504842.8082960	1.69600	6.383282	3640.460000000	-11.54	3566.894542819	112.705800000	3.32	112.516185641
1656504843.9087100	1.69700	6.376092	3641.680000000	-11.54	3568.013591860	112.610400000	3.34	112.419576160
1656504845.5074530	1.69500	6.366026	3641.680000000	-11.54	3568.013591860	112.410200000	3.40	112.212105927
1656504846.7361679	1.69300	6.357398	3640.460000000	-11.54	3566.894542819	112.343400000	3.37	112.149590252
1656504848.3126171	1.69600	6.347332	3640.765000000	-11.54	3567.193379459	112.286200000	3.38	112.091105686
1656504849.6221230	1.69400	6.338704	3641.070000000	-11.54	3567.415931359	112.238600000	3.38	112.042895217
1656504850.7201941	1.69300	6.331514	3641.680000000	-11.54	3568.089889380	112.190800000	3.41	111.992394773
1656504851.8162711	1.69400	6.324324	3641.985000000	-11.54	3568.388726020	112.162200000	3.40	111.964542963
1656504853.4113860	1.69300	6.312820	3641.375000000	-11.54	3567.714761610	112.028800000	3.44	111.827178957
1656504855.6101530	1.69200	6.298440	3641.375000000	-11.54	3567.791052740	111.866600000	3.46	111.662451042
1656504856.7162061	1.69000	6.291250	3642.290000000	-11.54	3568.687562661	111.838000000	3.44	111.636019404
1656504857.8176119	1.69400	6.284060	3640.155000000	-11.54	3566.595706179	111.752200000	3.44	111.551076761
1656504858.9166930	1.69500	6.276870	3639.850000000	-11.54	3566.296869538	111.647200000	3.49	111.439906059
1656504860.5184259	1.69600	6.265366	3639.240000000	-11.54	3565.699196258	111.494600000	3.49	111.288299936
1656504861.6221240	1.69400	6.258176	3641.070000000	-11.54	3567.415931359	111.437400000	3.50	111.229071569
1656504862.7225461	1.69100	6.250986	3641.985000000	-11.54	3568.312422110	111.475600000	3.45	111.273572018
1656504863.8182631	1.69100	6.243796	3640.460000000	-11.54	3566.894542819	111.418400000	3.48	111.212949771
1656504865.4163520	1.69200	6.233730	3640.155000000	-11.54	3566.595706179	111.265800000	3.50	111.058503894
1656504866.5184219	1.69400	6.226540	3638.935000000	-11.54	3565.400359617	111.265800000	3.50	111.058503894
1656504867.7428000	1.69400	6.217912	3639.850000000	-11.54	3566.296869538	111.151400000	3.52	110.942181002
1656504868.8212810	1.69200	6.210722	3640.765000000	-11.54	3567.193379459	111.141800000	3.54	110.929734251
1656504870.6390760	1.69400	6.199218	3639.240000000	-11.54	3565.699196258	110.951000000	3.57	110.735696107
1656504871.7241790	1.69400	6.190590	3639.240000000	-11.54	3565.699196258	110.846200000	3.56	110.631821661
1656504873.3252649	1.69000	6.180524	3641.070000000	-11.54	3567.415931359	110.693600000	3.58	110.477349581
1656504874.4253359	1.69200	6.173334	3639.850000000	-11.54	3566.296869538	110.817600000	3.61	110.598197503
1656504876.0207200	1.69500	6.161830	3638.935000000	-11.54	3565.400359617	110.512400000	3.67	110.285521971
1656504877.6214540	1.69400	6.151764	3639.850000000	-11.54	3566.296869538	110.426600000	3.62	110.205784261
1656504878.7235119	1.69300	6.144574	3638.630000000	-11.54	3565.101522977	110.407400000	3.68	110.179254169
1656504880.3222470	1.69400	6.133070	3638.935000000	-11.54	3565.400359617	110.312200000	3.65	110.088682656
1656504881.4203191	1.69300	6.125880	3639.240000000	-11.54	3565.699196258	110.264400000	3.65	110.040979510
1656504883.0220439	1.69300	6.115814	3639.850000000	-11.54	3566.296869538	110.073600000	3.66	109.849096872
1656504884.1211200	1.69200	6.108624	3639.240000000	-11.54	3565.699196258	109.997400000	3.67	109.771579248
1656504885.2271659	1.69300	6.101434	3638.935000000	-11.54	3565.400359617	110.054600000	3.65	109.830870720
1656504886.3232429	1.69000	6.094244	3639.545000000	-11.54	3565.998032898	109.978400000	3.65	109.754825627
1656504887.9243219	1.69300	6.082740	3638.325000000	-11.54	3564.802686337	109.949800000	3.65	109.726283767
1656504889.0240390	1.69100	6.075550	3639.240000000	-11.54	3565.699196258	109.701800000	3.71	109.471406503
1656504890.1244669	1.69500	6.068360	3637.410000000	-11.54	3563.906176416	109.701800000	3.69	109.474373478
1656504891.2271619	1.69200	6.061170	3638.020000000	-11.54	3564.503849696	109.625400000	3.71	109.395909983
1656504892.8262610	1.69200	6.049666	3638.325000000	-11.54	3564.802686337	109.530000000	3.73	109.297732982
1656504893.9269669	1.69200	6.042476	3637.715000000	-11.54	3564.205013056	109.472800000	3.73	109.241399865
1656504895.5256989	1.69200	6.032410	3638.020000000	-11.54	3564.503849696	109.387000000	3.76	109.151293259
1656504896.6277590	1.69500	6.025220	3636.800000000	-11.54	3563.308503135	109.301200000	3.79	109.061908211
1656504897.8349171	1.68900	6.016592	3638.630000000	-11.54	3565.101522977	109.244000000	3.75	109.010100210
1656504898.9296241	1.69200	6.009402	3638.630000000	-11.54	3565.101522977	109.120000000	3.79	108.881104910
1656504900.6244559	1.69000	5.997898	3638.020000000	-11.54	3564.503849696	109.024600000	3.82	108.782123553
1656504901.7271600	1.69600	5.990708	3636.190000000	-11.54	3562.710829855	108.957800000	3.80	108.717748432
1656504902.8262250	1.69300	5.983518	3636.800000000	-11.54	3563.308503135	108.881600000	3.74	108.649221271
1656504903.9292850	1.69100	5.976328	3637.105000000	-11.54	3563.607339776	108.805200000	3.76	108.571493913
1656504905.5330069	1.69100	5.966262	3637.105000000	-11.54	3563.607339776	108.900600000	3.79	108.662185239
1656504906.6433940	1.69500	5.957634	3636.190000000	-11.54	3562.710829855	108.643200000	3.83	108.400052704
1656504907.7444720	1.69000	5.950444	3636.800000000	-11.54	3563.308503135	108.624200000	3.85	108.378808056
1656504908.8395369	1.69000	5.943254	3636.800000000	-11.54	3563.308503135	108.671800000	3.82	108.430108199
1656504910.4389241	1.69400	5.933188	3636.190000000	-11.54	3562.710829855	108.624200000	3.87	108.376510189
1656504911.5389881	1.68900	5.925998	3637.105000000	-11.54	3563.607339776	108.509600000	3.83	108.266751705
1656504912.7411420	1.69300	5.917370	3636.190000000	-11.54	3562.710829855	108.509600000	3.86	108.262937840
1656504913.8402171	1.68900	5.910180	3636.800000000	-11.54	3563.308503135	108.366600000	3.81	108.127097473
1656504915.6181121	1.68800	5.898676	3637.410000000	-11.54	3563.906176416	108.156800000	3.83	107.915498027
1656504916.6822710	1.69300	5.891486	3635.885000000	-11.54	3562.411993214	108.156800000	3.91	107.904795939
1656504917.7434440	1.69100	5.884296	3636.190000000	-11.54	3562.710829855	108.128200000	3.90	107.877805239
1656504918.8438661	1.69000	5.877106	3634.970000000	-11.53	3561.591601175	108.013800000	3.89	107.764438900
1656504920.4435971	1.69200	5.865602	3636.190000000	-11.54	3562.710829855	107.985200000	3.99	107.723466538
1656504921.6384010	1.69100	5.858412	3635.885000000	-11.54	3562.411993214	107.832600000	3.95	107.575929603
1656504922.7391210	1.69100	5.851222	3636.190000000	-11.54	3562.710829855	107.765800000	4.03	107.499072674
1656504923.8461671	1.69000	5.844032	3635.580000000	-11.54	3562.113156574	107.689400000	3.97	107.430732278
1656504925.4449041	1.68700	5.832528	3637.410000000	-11.54	3563.906176416	107.699000000	3.97	107.440309219
1656504926.5439711	1.69200	5.825338	3634.970000000	-11.54	3561.515483293	107.584600000	3.95	107.329296191
1656504927.6500220	1.69300	5.818148	3634.665000000	-11.54	3561.216646653	107.556000000	3.93	107.303085223
1656504928.7480941	1.69200	5.810958	3635.580000000	-11.54	3562.113156574	107.422400000	3.98	107.163593795
1656504930.3451900	1.68800	5.799454	3636.190000000	-11.54	3562.710829855	107.298400000	4.04	107.032038870
1656504931.4449010	1.69300	5.792264	3633.745000000	-11.53	3560.391330000	107.279400000	4.04	107.013086036
1656504933.0459850	1.68700	5.782198	3636.495000000	-11.54	3563.009666495	107.126800000	3.99	106.867147119
1656504934.1486931	1.68600	5.775008	3635.885000000	-11.54	3562.411993214	107.069600000	4.00	106.808523060
1656504935.2401249	1.69000	5.767818	3634.355000000	-11.54	3560.912911052	107.079200000	4.11	106.803823252
1656504936.3501821	1.69200	5.760628	3635.275000000	-11.54	3561.814319934	107.012400000	4.06	106.743582974
1656504937.9495530	1.69400	5.749124	3632.525000000	-11.53	3559.195957892	106.888400000	3.98	106.630103224
1656504939.0489781	1.69000	5.741934	3634.050000000	-11.53	3560.690173027	106.793000000	4.04	106.527893492
1656504940.6494441	1.68900	5.731868	3634.050000000	-11.53	3560.690173027	106.688200000	4.07	106.419405382
1656504941.7524960	1.69400	5.724678	3631.610000000	-11.53	3558.299428810	106.669000000	4.03	106.404987325
1656504943.3492489	1.69100	5.713174	3633.135000000	-11.53	3559.793643946	106.564200000	4.00	106.304355420
1656504944.4483140	1.68900	5.705984	3634.355000000	-11.54	3560.912911052	106.507000000	4.04	106.242603468
1656504946.0490479	1.68800	5.695918	3633.440000000	-11.53	3560.092486973	106.392600000	4.08	106.122967051
1656504947.6524150	1.69100	5.684414	3633.135000000	-11.53	3559.793643946	106.411600000	4.13	106.134736158
1656504948.7877541	1.69100	5.677224	3632.220000000	-11.53	3558.897114865	106.278000000	4.13	106.001483761
1656504950.3555660	1.68700	5.667158	3633.745000000	-11.53	3560.391330000	106.230400000	4.17	105.949174981
1656504951.5434101	1.68600	5.658530	3634.665000000	-11.54	3561.216646653	106.096800000	4.19	105.812687755
1656504953.1467631	1.68500	5.648464	3634.050000000	-11.53	3560.690173027	105.925200000	4.16	105.645588961
1656504954.2541540	1.69000	5.641274	3632.525000000	-11.53	3559.195957892	105.782200000	4.16	105.502966438
1656504955.8519020	1.69100	5.629770	3631.915000000	-11.53	3558.598271837	105.820200000	4.14	105.544075440
1656504956.9456310	1.68700	5.622580	3633.440000000	-11.53	3560.092486973	105.887000000	4.22	105.600196542
1656504958.5523429	1.69100	5.612514	3631.305000000	-11.53	3558.000585783	105.572400000	4.19	105.289692024
1656504960.1524451	1.68900	5.601010	3631.915000000	-11.53	3558.598271837	105.620000000	4.18	105.339586048
1656504961.2491500	1.68700	5.593820	3632.220000000	-11.53	3558.897114865	105.438800000	4.18	105.158867121
1656504962.8538771	1.68800	5.583754	3631.610000000	-11.53	3558.299428810	105.458000000	4.18	105.178016147
1656504963.9569311	1.69000	5.576564	3630.085000000	-11.53	3556.805213675	105.305400000	4.21	105.021791736
1656504965.5570190	1.68900	5.565060	3631.000000000	-11.53	3557.701742756	105.286200000	4.25	104.996137458
1656504966.6647100	1.69000	5.557870	3630.695000000	-11.53	3557.402899729	105.066800000	4.24	104.779785182
1656504967.7601430	1.68700	5.550680	3631.610000000	-11.53	3558.299428810	105.133600000	4.24	104.846402702
1656504968.8568621	1.69000	5.543490	3631.000000000	-11.53	3557.701742756	105.066800000	4.22	104.782218120
1656504970.4555981	1.69400	5.531986	3628.865000000	-11.53	3555.609841566	104.923800000	4.32	104.625701019
1656504971.5576570	1.68800	5.524796	3630.390000000	-11.53	3557.104056702	104.895200000	4.30	104.599659417
1656504972.7813940	1.68400	5.517606	3631.915000000	-11.53	3558.598271837	104.752200000	4.30	104.457884615
1656504973.8598740	1.69400	5.510416	3628.255000000	-11.53	3555.012155512	104.819000000	4.27	104.527776757
1656504975.6750319	1.68800	5.497474	3630.085000000	-11.53	3556.805213675	104.628200000	4.27	104.337506865
1656504976.7637770	1.68700	5.490284	3629.780000000	-11.53	3556.506370647	104.485200000	4.29	104.192453847
1656504978.3596420	1.69000	5.480218	3629.475000000	-11.53	3556.207527620	104.447000000	4.37	104.143627913
1656504979.4605820	1.68300	5.473028	3630.390000000	-11.53	3557.104056702	104.284800000	4.34	103.985216880
1656504981.0606649	1.68500	5.461524	3631.000000000	-11.53	3557.701742756	104.342200000	4.39	104.035794383
1656504982.6620440	1.68700	5.451458	3629.170000000	-11.53	3555.908684593	104.113200000	4.39	103.808301210
1656504983.7664559	1.68900	5.444268	3628.255000000	-11.53	3555.088093793	104.084600000	4.37	103.781449810
1656504985.3681631	1.68800	5.432764	3629.170000000	-11.53	3555.908684593	103.960600000	4.36	103.660296729
1656504986.4609110	1.68800	5.425574	3627.950000000	-11.53	3554.713312485	103.913000000	4.38	103.609519119
1656504988.0669680	1.69100	5.415508	3627.645000000	-11.53	3554.414469458	103.884400000	4.39	103.580171258
1656504989.1637039	1.68700	5.408318	3628.865000000	-11.53	3555.609841566	103.722200000	4.48	103.405858818
1656504990.2680981	1.69200	5.399690	3627.035000000	-11.53	3553.892696150	103.626800000	4.43	103.317488632
1656504991.3661849	1.68800	5.392500	3628.255000000	-11.53	3555.088093793	103.693600000	4.42	103.384927042
1656504992.9679151	1.68600	5.382434	3628.560000000	-11.53	3555.310998539	103.588800000	4.45	103.276242925
1656504994.0679841	1.69000	5.375244	3627.340000000	-11.53	3554.115626430	103.502800000	4.47	103.187973273
1656504995.6723461	1.68700	5.363740	3628.255000000	-11.53	3555.088093793	103.331200000	4.46	103.017738011
1656504996.7853751	1.68700	5.356550	3627.645000000	-11.53	3554.490394972	103.302600000	4.43	102.994256323
1656504998.3725030	1.69000	5.346484	3626.425000000	-11.53	3553.294997329	103.293000000	4.47	102.978811426
1656504999.6866419	1.68500	5.337856	3627.645000000	-11.53	3554.490394972	103.131000000	4.44	102.821498637
1656505000.7750959	1.68500	5.330666	3627.950000000	-11.53	3554.789244382	103.092800000	4.43	102.784248476
1656505001.8757999	1.68400	5.323476	3627.645000000	-11.53	3554.490394972	103.073800000	4.55	102.748390347
1656505003.4775281	1.68900	5.311972	3624.895000000	-11.53	3551.795851105	102.911600000	4.51	102.592664544
1656505005.6716790	1.68400	5.297592	3627.340000000	-11.53	3554.191545561	102.759000000	4.53	102.437992803
1656505006.7687490	1.68600	5.290402	3626.425000000	-11.53	3553.294997329	102.797200000	4.54	102.474370777
1656505007.8761420	1.68900	5.283212	3625.200000000	-11.53	3552.094700515	102.701800000	4.55	102.377564771
1656505008.9788549	1.68800	5.276022	3626.425000000	-11.53	3553.294997329	102.577800000	4.59	102.248818699
1656505010.5825760	1.68700	5.264518	3625.200000000	-11.53	3552.094700515	102.473000000	4.59	102.144354807
1656505011.7903559	1.68900	5.257328	3624.285000000	-11.53	3551.198152283	102.453800000	4.60	102.124357242
1656505013.3794730	1.68500	5.245824	3625.200000000	-11.53	3552.094700515	102.329800000	4.61	101.998174947
1656505014.7025900	1.68500	5.237196	3625.200000000	-11.53	3552.094700515	102.215400000	4.63	101.882421346
1656505015.7830620	1.68500	5.230006	3625.505000000	-11.53	3552.393549926	102.253600000	4.67	101.914424244
1656505016.8817780	1.68700	5.222816	3623.980000000	-11.53	3550.899302873	102.043800000	4.64	101.708789816
1656505018.4825089	1.69100	5.211312	3623.675000000	-11.53	3550.600453462	102.101000000	4.63	101.767531137
1656505020.8325961	1.68900	5.196932	3623.370000000	-11.53	3550.301604051	101.805400000	4.56	101.483147727
1656505021.8904209	1.68700	5.189742	3623.370000000	-11.53	3550.301604051	101.795800000	4.64	101.461604001
1656505023.6371210	1.68800	5.178238	3623.065000000	-11.53	3550.002754641	101.767200000	4.65	101.432234498
1656505025.2015891	1.68700	5.168172	3622.455000000	-11.53	3549.405055819	101.652800000	4.64	101.319073470
1656505026.2886901	1.68300	5.159544	3623.370000000	-11.53	3550.301604051	101.586000000	4.69	101.246436444
1656505027.8837979	1.68600	5.149478	3622.760000000	-11.53	3549.703905230	101.538400000	4.67	101.200730671
1656505028.9827509	1.68500	5.142288	3624.285000000	-11.53	3551.198152283	101.500200000	4.72	101.155693220
1656505030.5842299	1.68700	5.130784	3621.845000000	-11.52	3548.883122203	101.338000000	4.66	101.002724372
1656505031.6823039	1.68800	5.123594	3621.540000000	-11.53	3548.508507587	101.280800000	4.73	100.936164236
1656505032.8116469	1.68900	5.116404	3621.235000000	-11.52	3548.285410621	101.233200000	4.71	100.891342638
1656505033.8844280	1.68700	5.109214	3621.235000000	-11.52	3548.285410621	101.099600000	4.71	100.758193796
1656505035.5433700	1.68300	5.097710	3622.150000000	-11.53	3549.106206408	101.013800000	4.75	100.666576309
1656505036.6051741	1.68600	5.091958	3621.235000000	-11.52	3548.285410621	101.013800000	4.75	100.667452082
1656505037.6902809	1.68100	5.083330	3622.455000000	-11.52	3549.480833785	100.966000000	4.78	100.614547273
1656505038.8063040	1.68500	5.076140	3621.540000000	-11.53	3548.508507587	100.918400000	4.76	100.570628187
1656505040.3840940	1.68200	5.066074	3621.540000000	-11.53	3548.508507587	100.765800000	4.81	100.411516623
1656505041.6999290	1.68800	5.057446	3618.795000000	-11.52	3545.894564293	100.689600000	4.81	100.335584535
1656505042.7926741	1.68600	5.050256	3620.015000000	-11.52	3547.089987457	100.613200000	4.78	100.263853133
1656505043.8890951	1.68600	5.043066	3620.015000000	-11.52	3547.089987457	100.498800000	4.73	100.156825206
1656505045.4958251	1.68600	5.031562	3618.795000000	-11.52	3545.894564293	100.308000000	4.82	99.952681072
1656505046.5895460	1.68500	5.024372	3619.710000000	-11.52	3546.791131666	100.327200000	4.81	99.973577917
1656505047.8894341	1.68400	5.015744	3619.710000000	-11.52	3546.791131666	100.270000000	4.79	99.919217087
1656505048.9901400	1.68700	5.008554	3618.795000000	-11.52	3545.894564293	100.174600000	4.80	99.823273578
1656505050.6876161	1.68300	4.997050	3620.015000000	-11.52	3547.089987457	100.088800000	4.85	99.729836741
1656505051.7950180	1.68100	4.989860	3618.490000000	-11.52	3545.595708502	100.041000000	4.87	99.679543844
1656505053.5659411	1.68900	4.978356	3618.795000000	-11.52	3545.894564293	99.983800000	4.90	99.618984809
1656505055.6314311	1.68600	4.963976	3617.270000000	-11.52	3544.400285338	99.678600000	4.87	99.319339206
1656505056.7973189	1.68400	4.956786	3617.880000000	-11.52	3544.997996920	99.726400000	4.91	99.360739195
1656505058.3954220	1.68300	4.946720	3617.270000000	-11.52	3544.400285338	99.707200000	4.88	99.345174149
1656505059.5543330	1.68500	4.938092	3616.655000000	-11.52	3543.797674481	99.573800000	4.90	99.210480793
1656505061.1091909	1.68800	4.928026	3617.270000000	-11.52	3544.400285338	99.516600000	4.95	99.145440549
1656505063.2006049	1.68400	4.913646	3616.655000000	-11.52	3543.797674481	99.344800000	4.92	98.978756073
1656505064.3016510	1.68300	4.906456	3616.655000000	-11.52	3543.797674481	99.268600000	4.96	98.897467974
1656505065.8960550	1.68300	4.896390	3616.350000000	-11.52	3543.498818690	99.249400000	4.93	98.882815655
1656505066.9971180	1.68500	4.889200	3616.960000000	-11.52	3544.096530272	99.058800000	4.97	98.686657848
1656505068.7135401	1.68100	4.877696	3614.825000000	-11.52	3542.004539735	99.001600000	4.97	98.628774383
1656505070.3034170	1.68500	4.866192	3613.910000000	-11.52	3541.107972362	98.896600000	4.94	98.529537992
1656505071.5978470	1.68700	4.857564	3613.300000000	-11.51	3540.585808406	98.801200000	4.99	98.426432981
1656505072.7002649	1.68500	4.850374	3613.300000000	-11.51	3540.585808406	98.791800000	5.00	98.415266025
1656505073.8023419	1.68300	4.843184	3613.910000000	-11.51	3541.183532742	98.705800000	5.02	98.327788448
1656505075.4020569	1.68100	4.833118	3614.520000000	-11.51	3541.781257078	98.620000000	5.00	98.245021099
1656505076.5010259	1.68200	4.824490	3613.910000000	-11.51	3541.183532742	98.601000000	5.06	98.216132958
1656505078.1034970	1.68300	4.814424	3612.690000000	-11.51	3539.988084070	98.601000000	5.00	98.225193238
1656505079.2019091	1.68100	4.807234	3613.910000000	-11.51	3541.183532742	98.419800000	5.00	98.044683861
1656505080.3089609	1.68700	4.800044	3611.775000000	-11.51	3539.091497566	98.257600000	5.02	97.881304911
1656505081.4056890	1.68500	4.792854	3612.690000000	-11.51	3539.988084070	98.191000000	4.99	97.818547556
1656505083.0084810	1.68200	4.781350	3612.690000000	-11.51	3539.988084070	98.133600000	5.00	97.760470518
1656505084.1114750	1.68000	4.774160	3612.690000000	-11.51	3539.988084070	98.076400000	5.08	97.690856103
1656505085.2097361	1.67900	4.766970	3613.605000000	-11.51	3540.884670574	98.067000000	5.09	97.680582829
1656505086.3145990	1.68600	4.759780	3610.250000000	-11.51	3537.597186727	97.933400000	5.05	97.552947131
1656505087.9106960	1.68300	4.749714	3611.775000000	-11.51	3539.091497566	97.838000000	5.09	97.452485166
1656505089.0044241	1.68400	4.741086	3610.860000000	-11.51	3538.194911063	97.742600000	5.01	97.369171599
1656505090.6031590	1.68100	4.731020	3610.860000000	-11.51	3538.194911063	97.666400000	5.10	97.279745111
1656505091.7042201	1.68400	4.723830	3610.250000000	-11.51	3537.597186727	97.685400000	5.15	97.290442508
1656505092.8960440	1.68400	4.715202	3609.640000000	-11.51	3536.999462391	97.523400000	5.12	97.133671340
1656505094.0004539	1.68500	4.708012	3609.335000000	-11.51	3536.700600223	97.380200000	5.16	96.985559864
1656505095.7039111	1.68200	4.696508	3609.640000000	-11.51	3536.999462391	97.342200000	5.09	96.957734223
1656505096.8106041	1.68100	4.689318	3610.250000000	-11.51	3537.597186727	97.256400000	5.13	96.866828202
1656505098.5582881	1.68400	4.677814	3608.725000000	-11.51	3536.102875887	97.113200000	5.13	96.724201806
1656505100.6224380	1.68400	4.664872	3607.805000000	-11.51	3535.201390003	97.132400000	5.13	96.743324898
1656505101.8115759	1.68400	4.656244	3607.500000000	-11.51	3534.977915429	96.913000000	5.15	96.522076603
1656505103.4100010	1.68300	4.646178	3607.500000000	-11.51	3534.902527835	96.855800000	5.14	96.466016897
1656505104.7244959	1.68200	4.637550	3607.500000000	-11.51	3534.977915429	96.741400000	5.15	96.350259249
1656505105.8139579	1.68100	4.628922	3607.500000000	-11.51	3534.902527835	96.636400000	5.21	96.237459256
1656505106.9106700	1.68400	4.621732	3607.195000000	-11.51	3534.603665667	96.646000000	5.23	96.243336475
1656505108.5123930	1.68700	4.611666	3605.060000000	-11.51	3532.586967096	96.531600000	5.19	96.135839922
1656505110.7294810	1.68100	4.597286	3605.975000000	-11.51	3533.483572721	96.293000000	5.25	95.889043891
1656505111.8179350	1.67700	4.590096	3605.975000000	-11.51	3533.483572721	96.216800000	5.22	95.817760181
1656505113.6127889	1.67900	4.577154	3606.585000000	-11.51	3534.081309804	96.245400000	5.30	95.833300977
1656505115.2168751	1.68200	4.567088	3604.450000000	-11.51	3531.989230012	96.045200000	5.26	95.640440717
1656505116.3209131	1.68100	4.559898	3604.145000000	-11.51	3531.690361470	96.045200000	5.26	95.640440717
1656505117.9173119	1.68400	4.548394	3603.230000000	-11.51	3530.793755845	95.968800000	5.30	95.557885310
1656505119.0163810	1.68300	4.541204	3602.620000000	-11.51	3530.196018762	95.816200000	5.28	95.409640455
1656505120.6181080	1.68200	4.531138	3602.620000000	-11.51	3530.196018762	95.759000000	5.28	95.352683162
1656505121.7171769	1.68000	4.523948	3603.230000000	-11.51	3530.793755845	95.654200000	5.29	95.247405535
1656505122.8232319	1.68400	4.515320	3602.010000000	-11.51	3529.598281678	95.654200000	5.31	95.243705865
1656505123.9203031	1.67800	4.509568	3603.230000000	-11.51	3530.793755845	95.625600000	5.29	95.218927164
1656505125.6875861	1.68000	4.496626	3601.705000000	-11.51	3529.299413137	95.558800000	5.27	95.154252977
1656505126.7417741	1.68500	4.489436	3599.875000000	-11.51	3527.506201887	95.387200000	5.29	94.980620249
1656505127.8238900	1.68200	4.482246	3600.790000000	-11.51	3528.402807512	95.320400000	5.30	94.912261598
1656505128.9203210	1.68300	4.475056	3599.875000000	-11.50	3527.581391454	95.225000000	5.34	94.811720520
1656505130.5200460	1.68200	4.464990	3600.485000000	-11.51	3528.103938970	95.158200000	5.32	94.747987942
1656505131.7384501	1.68200	4.456362	3600.485000000	-11.50	3528.179141278	95.167800000	5.37	94.750118340
1656505132.8265491	1.68300	4.449172	3600.180000000	-11.50	3527.880266366	95.062800000	5.33	94.651150419
1656505133.9236219	1.68000	4.441982	3602.315000000	-11.51	3529.897150220	95.082000000	5.40	94.660022718
1656505135.6260819	1.67900	4.430478	3600.485000000	-11.51	3528.103938970	94.853000000	5.41	94.431103734
1656505136.7241530	1.67900	4.423288	3600.180000000	-11.50	3527.880266366	94.862600000	5.35	94.449042248
1656505137.8475039	1.68100	4.410346	3599.875000000	-11.50	3527.581391454	94.662400000	5.39	94.244148647
1656505140.2291541	1.67800	4.400280	3599.260000000	-11.50	3526.978742041	94.633600000	5.39	94.215475895
1656505141.3342021	1.68200	4.393090	3598.345000000	-11.50	3526.082117305	94.547800000	5.43	94.123521772
1656505142.9299591	1.67600	4.381586	3599.260000000	-11.50	3526.978742041	94.433400000	5.40	94.014301228
1656505144.0290170	1.68000	4.374396	3596.820000000	-11.50	3524.587742744	94.385800000	5.47	93.955676224
1656505145.6294031	1.67900	4.364330	3598.345000000	-11.50	3526.082117305	94.271400000	5.50	93.838023744
1656505146.9339240	1.68000	4.355702	3596.210000000	-11.50	3523.989992920	94.166400000	5.47	93.737276048
1656505148.5288169	1.68100	4.344198	3596.210000000	-11.50	3523.989992920	94.080600000	5.48	93.649986013
1656505150.6290641	1.67900	4.331256	3595.295000000	-11.50	3523.093368183	93.899400000	5.48	93.470554596
1656505151.7321260	1.68100	4.322628	3594.380000000	-11.50	3522.196743447	93.813600000	5.46	93.387955384
1656505152.9369130	1.68500	4.315438	3592.855000000	-11.50	3520.777373220	93.670400000	5.47	93.244471242
1656505154.0393269	1.67600	4.308248	3595.600000000	-11.50	3523.392243095	93.699000000	5.44	93.277601687
1656505155.7354469	1.68100	4.296744	3592.855000000	-11.50	3520.777373220	93.613200000	5.53	93.178142245
1656505156.8418550	1.68100	4.289554	3591.940000000	-11.50	3519.880729382	93.603800000	5.50	93.173492776
1656505158.6031611	1.67500	4.278050	3592.245000000	-11.50	3520.179610661	93.432000000	5.53	92.997784353
1656505160.6626830	1.68100	4.263670	3591.940000000	-11.50	3519.880729382	93.231800000	5.50	92.802267310
1656505161.8471470	1.67300	4.256480	3591.940000000	-11.50	3519.880729382	93.174600000	5.59	92.731183516
1656505163.4518690	1.67500	4.244976	3590.105000000	-11.50	3518.082542013	93.193600000	5.56	92.755780642
1656505165.5456481	1.68100	4.230596	3589.495000000	-11.50	3517.484779454	93.031600000	5.60	92.587914220
1656505166.6463499	1.68100	4.223406	3590.105000000	-11.50	3518.082542013	92.907600000	5.61	92.462605429
1656505167.8521359	1.67700	4.216216	3591.020000000	-11.50	3518.979185851	92.869400000	5.57	92.430274400
1656505168.9492090	1.67500	4.209026	3590.105000000	-11.50	3518.082542013	92.793200000	5.59	92.351598592
1656505170.7427750	1.67500	4.196084	3590.715000000	-11.50	3518.680304572	92.726400000	5.66	92.274646974
1656505171.8424881	1.67900	4.188894	3588.580000000	-11.50	3516.588135616	92.592800000	5.62	92.148364828
1656505173.6580100	1.68000	4.177390	3587.970000000	-11.50	3515.990373058	92.449800000	5.65	92.001301490
1656505175.2513990	1.67800	4.165886	3587.665000000	-11.50	3515.691491778	92.335400000	5.61	91.893146065
1656505176.3567951	1.67700	4.158696	3587.665000000	-11.50	3515.691491778	92.392600000	5.59	91.952905042
1656505177.9535460	1.67600	4.148630	3587.970000000	-11.50	3515.990373058	92.259000000	5.67	91.807617054
1656505179.0546091	1.67500	4.141440	3588.275000000	-11.50	3516.289254337	92.163600000	5.68	91.711729761
1656505180.6563449	1.67400	4.129936	3586.750000000	-11.49	3514.869686283	92.125600000	5.67	91.674869722
1656505181.7593920	1.68200	4.122746	3584.615000000	-11.49	3512.777472780	92.030200000	5.66	91.580888131
