------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655839765.4569020	8.64300	1456.310000000	-9.52	1436.245186695	1450.510000000	-2.77	1448.820082625	 -28.000	 -0.651
1655839766.6470940	8.63200	1456.310000000	-9.52	1436.245186695	1450.510000000	-2.76	1448.827404786	 -28.000	 -1.225
1655839768.8348999	8.62500	1456.310000000	-9.52	1436.245186695	1450.355000000	-2.77	1448.665263208	 -28.000	 -0.851
1655839770.2285290	8.62100	1456.310000000	-9.52	1436.245186695	1450.355000000	-2.76	1448.672584587	 -28.000	 -1.337
1655839771.4359670	8.61600	1456.155000000	-9.52	1436.092322261	1450.355000000	-2.76	1448.672584587	 -28.000	 1.049
1655839772.6461029	8.60300	1456.155000000	-9.52	1436.092322261	1450.355000000	-2.76	1448.672584587	 -28.000	 -0.998
1655839774.8388951	8.59700	1456.155000000	-9.52	1436.092322261	1450.205000000	-2.76	1448.522758587	 -28.000	 1.153
1655839776.1663549	8.58600	1456.005000000	-9.52	1435.944388938	1450.205000000	-2.76	1448.522758587	 -28.000	 1.019
1655839777.8592000	8.58000	1456.005000000	-9.52	1435.969604024	1450.205000000	-2.75	1448.530063323	 -28.000	 0.017
1655839779.1397920	8.57200	1456.005000000	-9.52	1435.944388938	1450.050000000	-2.76	1448.367938387	 -28.000	 0.589
1655839780.8448870	8.56500	1456.005000000	-9.52	1435.944388938	1450.050000000	-2.77	1448.353282827	 -28.000	 -0.353
1655839782.1783359	8.55900	1455.850000000	-9.52	1435.816736906	1450.050000000	-2.76	1448.367938387	 -28.000	 0.788
1655839783.8668311	8.55300	1455.850000000	-9.52	1435.816736906	1449.900000000	-2.76	1448.218112388	 -28.000	 -0.508
1655839785.2720850	8.54500	1455.850000000	-9.52	1435.816736906	1449.900000000	-2.76	1448.218112388	 -28.000	 1.502
1655839786.4662580	8.53800	1455.700000000	-9.52	1435.643591181	1449.900000000	-2.77	1448.210793306	 -28.000	 1.030
1655839787.6577239	8.52700	1455.700000000	-9.52	1435.643591181	1449.900000000	-2.77	1448.210793306	 -28.000	 -1.043
1655839789.8522310	8.52000	1455.700000000	-9.52	1435.643591181	1449.745000000	-2.77	1448.055973889	 -28.000	 0.828
1655839791.2501490	8.51200	1455.700000000	-9.52	1435.643591181	1449.745000000	-2.76	1448.063292188	 -28.000	 0.938
1655839792.4479611	8.50600	1455.700000000	-9.52	1435.643591181	1449.745000000	-2.76	1448.063292188	 -28.000	 -1.180
1655839793.6551030	8.49700	1455.545000000	-9.52	1435.490726747	1449.745000000	-2.76	1448.063292188	 -28.000	 0.375
1655839795.8552270	8.49100	1455.395000000	-9.52	1435.367997945	1449.595000000	-2.76	1447.913466188	 -28.000	 -1.251
1655839797.2501571	8.48300	1455.395000000	-9.52	1435.367997945	1449.595000000	-2.76	1447.913466188	 -28.000	 -0.698
1655839798.4559410	8.47600	1455.395000000	-9.52	1435.342793423	1449.595000000	-2.76	1447.913466188	 -28.000	 -0.623
1655839799.6507590	8.46700	1455.395000000	-9.52	1435.367997945	1449.595000000	-2.77	1447.906148647	 -28.000	 1.109
1655839801.8552380	8.45900	1455.240000000	-9.52	1435.215130827	1449.440000000	-2.76	1447.758645989	 -28.000	 -0.780
