------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655863811.1937759	8.90000	952.460000000	-8.98	940.795966307	948.185000000	-2.26	947.450080281	 112.000	 0.107
1655863812.5634799	8.89300	952.460000000	-8.97	940.811522871	948.185000000	-2.26	947.446166443	 112.000	 -1.012
1655863814.2709420	8.88400	952.460000000	-8.97	940.811522871	948.185000000	-2.26	947.446166443	 112.000	 1.444
1655863815.6688499	8.87600	952.305000000	-8.98	940.642864471	948.035000000	-2.26	947.296283324	 112.000	 -1.202
1655863817.3776510	8.87100	952.305000000	-8.98	940.642864471	948.035000000	-2.26	947.300196543	 112.000	 0.185
1655863818.5734680	8.86200	952.155000000	-8.97	940.510252987	948.035000000	-2.26	947.300196543	 112.000	 0.089
1655863820.2699339	8.85500	952.155000000	-8.97	940.510252987	948.035000000	-2.26	947.300196543	 112.000	 0.303
1655863821.5664909	8.84500	952.155000000	-8.97	940.510252987	947.880000000	-2.26	947.145316680	 112.000	 0.249
1655863823.2705929	8.84000	952.000000000	-8.97	940.357148619	947.880000000	-2.25	947.149218872	 112.000	 0.369
1655863824.5664940	8.83100	952.000000000	-8.97	940.357148619	947.730000000	-2.25	946.999334516	 112.000	 1.370
1655863826.2689569	8.82600	952.000000000	-8.97	940.357148619	947.730000000	-2.26	946.995432942	 112.000	 0.207
1655863827.5684969	8.81800	952.000000000	-8.97	940.357148619	947.730000000	-2.26	946.995432942	 112.000	 -0.939
1655863829.2676139	8.81100	952.000000000	-8.98	940.341599568	947.575000000	-2.26	946.840553080	 112.000	 1.324
1655863830.5685029	8.80100	952.000000000	-8.98	940.341599568	947.575000000	-2.26	946.840553080	 112.000	 0.996
1655863832.2699740	8.79500	951.850000000	-8.97	940.208983102	947.575000000	-2.25	946.844454016	 112.000	 0.568
1655863833.6981690	8.78800	951.850000000	-8.97	940.208983102	947.575000000	-2.25	946.844454016	 112.000	 0.156
1655863835.3893001	8.78100	951.850000000	-8.97	940.208983102	947.575000000	-2.25	946.844454016	 112.000	 -1.181
1655863836.6054120	8.77200	951.695000000	-8.97	940.055878734	947.425000000	-2.26	946.690669342	 112.000	 -0.748
1655863838.2935610	8.76500	951.695000000	-8.97	940.055878734	947.425000000	-2.25	946.694569660	 112.000	 1.386
