------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655849379.7422071	8.77400	1206.210000000	-9.25	1190.538420433	1201.175000000	-2.51	1200.024420206	 28.000	 0.927
1655849380.9360271	8.76600	1206.210000000	-9.25	1190.538420433	1201.175000000	-2.51	1200.018909339	 28.000	 1.454
1655849382.1298380	8.75600	1206.060000000	-9.24	1190.410655580	1201.175000000	-2.51	1200.024420206	 28.000	 1.343
1655849383.8199730	8.75100	1206.060000000	-9.24	1190.410655580	1201.025000000	-2.50	1199.880060909	 28.000	 -0.217
1655849385.0201321	8.74100	1206.060000000	-9.25	1190.390369295	1201.025000000	-2.51	1199.869053709	 28.000	 -0.708
1655849387.5633440	8.73200	1206.060000000	-9.25	1190.390369295	1200.870000000	-2.51	1199.714202891	 28.000	 -0.214
1655849388.8196380	8.72400	1205.905000000	-9.25	1190.237383120	1200.870000000	-2.51	1199.714202891	 28.000	 -0.748
1655849390.0114570	8.72100	1205.905000000	-9.25	1190.237383120	1200.870000000	-2.51	1199.719712359	 28.000	 -0.049
1655849391.2092619	8.71300	1205.905000000	-9.25	1190.237383120	1200.870000000	-2.51	1199.714202891	 28.000	 0.544
1655849392.9130781	8.70500	1205.755000000	-9.25	1190.089331982	1200.870000000	-2.51	1199.719712359	 28.000	 -0.570
1655849394.1115241	8.69600	1205.755000000	-9.25	1190.089331982	1200.565000000	-2.51	1199.415004512	 28.000	 0.732
1655849395.8169711	8.68800	1205.755000000	-9.24	1190.109613136	1200.565000000	-2.51	1199.415004512	 28.000	 -0.796
1655849397.0127809	8.68100	1205.600000000	-9.24	1189.956624353	1200.565000000	-2.51	1199.415004512	 28.000	 -1.198
1655849399.4672301	8.67100	1205.600000000	-9.24	1189.956624353	1200.565000000	-2.51	1199.409496444	 28.000	 0.440
1655849400.7581511	8.66500	1205.600000000	-9.25	1189.936345806	1200.565000000	-2.51	1199.409496444	 28.000	 -0.466
1655849401.9486139	8.66100	1205.600000000	-9.25	1189.936345806	1200.565000000	-2.51	1199.409496444	 28.000	 -0.276
1655849403.1378050	8.65200	1205.600000000	-9.25	1189.936345806	1200.415000000	-2.51	1199.265148194	 28.000	 0.522
1655849404.8289299	8.64500	1205.600000000	-9.25	1189.936345806	1200.415000000	-2.51	1199.265148194	 28.000	 0.537
1655849406.0177569	8.63500	1205.450000000	-9.25	1189.788294668	1200.415000000	-2.51	1199.265148194	 28.000	 1.163
1655849408.5699501	8.62500	1205.295000000	-9.25	1189.635308492	1200.415000000	-2.51	1199.265148194	 28.000	 -1.428
1655849409.8624990	8.61900	1205.295000000	-9.25	1189.635308492	1200.260000000	-2.51	1199.110296665	 28.000	 0.648
1655849411.1125190	8.61300	1205.295000000	-9.25	1189.635308492	1200.260000000	-2.51	1199.110296665	 28.000	 -0.658
1655849412.3279250	8.60600	1205.295000000	-9.25	1189.635308492	1200.260000000	-2.51	1199.110296665	 28.000	 0.214
1655849414.0224049	8.60000	1205.145000000	-9.25	1189.487257354	1200.110000000	-2.51	1198.960440347	 28.000	 -0.170
1655849415.2315519	8.58900	1205.145000000	-9.25	1189.487257354	1200.110000000	-2.51	1198.960440347	 28.000	 1.416
1655849416.9270129	8.58300	1205.145000000	-9.25	1189.487257354	1200.110000000	-2.51	1198.960440347	 28.000	 1.020
1655849418.1298101	8.57600	1205.145000000	-9.24	1189.507528248	1199.955000000	-2.51	1198.805588818	 28.000	 0.510
1655849419.8322530	8.57000	1204.990000000	-9.25	1189.334271178	1199.955000000	-2.51	1198.800083548	 28.000	 -0.205
1655849421.0270901	8.55700	1204.990000000	-9.25	1189.334271178	1199.955000000	-2.51	1198.800083548	 28.000	 -0.038
1655849423.4506140	8.55100	1204.990000000	-9.25	1189.334271178	1199.805000000	-2.51	1198.650227918	 28.000	 -1.250
1655849424.6400831	8.54300	1204.840000000	-9.25	1189.186220040	1199.955000000	-2.51	1198.800083548	 28.000	 1.212
1655849425.8382411	8.53900	1204.840000000	-9.24	1189.206485804	1199.650000000	-2.50	1198.506371699	 28.000	 -1.133
1655849427.0356891	8.52800	1204.840000000	-9.24	1189.206485804	1199.650000000	-2.51	1198.500880971	 28.000	 0.420
1655849429.5789070	8.52000	1204.685000000	-9.24	1189.053497021	1199.650000000	-2.51	1198.495377100	 28.000	 0.785
1655849430.8568511	8.51200	1204.685000000	-9.24	1189.053497021	1199.650000000	-2.51	1198.495377100	 28.000	 -0.335
1655849432.0463209	8.50700	1204.685000000	-9.24	1189.053497021	1199.500000000	-2.51	1198.345521470	 28.000	 1.191
1655849433.2444880	8.50000	1204.685000000	-9.24	1189.053497021	1199.500000000	-2.51	1198.351024653	 28.000	 1.094
1655849434.9409561	8.49200	1204.685000000	-9.24	1189.053497021	1199.500000000	-2.51	1198.345521470	 28.000	 0.991
