------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1653753539.5925441	195.85000	55981.000000000	0.00	55981.000000000	4158.800000000	-0.27	4158.753823661
1653753540.7943399	195.91000	55971.400000000	0.00	55971.400000000	4158.050000000	-0.27	4158.003831988
1653753542.4961550	195.84000	55952.400000000	0.00	55952.400000000	4157.275000000	-0.27	4157.228840593
1653753544.3921130	195.77000	55895.100000000	0.00	55895.100000000	4156.525000000	-0.27	4156.478848921
1653753545.5935550	195.73000	55857.000000000	0.00	55857.000000000	4155.000000000	-0.27	4154.953865853
1653753547.3957529	195.74000	55847.500000000	0.00	55847.500000000	4154.225000000	-0.26	4154.180901701
1653753549.5982251	195.74000	55847.500000000	0.00	55847.500000000	4153.475000000	-0.27	4153.428882786
1653753550.8016760	195.69000	55847.500000000	0.00	55847.500000000	4152.700000000	-0.27	4152.653891391
1653753552.5011640	195.57000	55847.500000000	0.00	55847.500000000	4151.950000000	-0.27	4151.903899718
1653753554.7022979	195.55000	55847.500000000	0.00	55847.500000000	4150.425000000	-0.28	4150.376845749
1653753556.0018370	195.50000	55828.400000000	0.00	55828.400000000	4149.650000000	-0.27	4149.603925256
1653753557.6963160	195.45000	55809.300000000	0.00	55809.300000000	4148.900000000	-0.26	4148.855958227
1653753559.4975891	195.41000	55809.300000000	0.00	55809.300000000	4148.125000000	-0.27	4148.078942188
1653753560.7004011	195.40000	55809.300000000	0.00	55809.300000000	4146.600000000	-0.27	4146.553959121
1653753562.3968630	195.36000	55809.300000000	0.00	55809.300000000	4145.825000000	-0.27	4145.778967726
1653753564.5960009	195.30000	55809.300000000	0.00	55809.300000000	4145.075000000	-0.27	4145.028976053
1653753565.7997921	195.28000	55780.700000000	0.00	55780.700000000	4144.300000000	-0.26	4144.256007058
1653753567.4969640	195.32000	55733.000000000	0.00	55733.000000000	4143.550000000	-0.26	4143.506015019
1653753569.1954370	195.28000	55675.800000000	0.00	55675.800000000	4142.025000000	-0.26	4141.981031207
1653753570.3965969	195.19000	55675.800000000	0.00	55675.800000000	4141.250000000	-0.26	4141.206039434
1653753572.0980461	195.14000	55675.800000000	0.00	55675.800000000	4140.500000000	-0.26	4140.456047396
1653753573.3014951	195.11000	55666.300000000	0.00	55666.300000000	4139.725000000	-0.26	4139.681055622
1653753574.9973330	195.08000	55675.800000000	0.00	55675.800000000	4138.975000000	-0.26	4138.931063584
1653753576.6974480	195.03000	55666.300000000	0.00	55666.300000000	4137.450000000	-0.26	4137.406079772
1653753577.8982439	194.97000	55656.700000000	0.00	55656.700000000	4136.675000000	-0.26	4136.631087999
1653753579.5980680	195.03000	55637.700000000	0.00	55637.700000000	4136.675000000	-0.26	4136.631087999
1653753580.8016210	194.96000	55628.100000000	0.00	55628.100000000	4135.925000000	-0.26	4135.881095961
1653753582.4989829	194.88000	55628.100000000	0.00	55628.100000000	4134.400000000	-0.26	4134.356112149
1653753584.1988130	194.86000	55628.100000000	0.00	55628.100000000	4134.400000000	-0.26	4134.356112149
1653753585.3992519	194.82000	55628.100000000	0.00	55628.100000000	4132.875000000	-0.26	4132.831128337
1653753587.0997210	194.77000	55628.100000000	0.00	55628.100000000	4132.100000000	-0.26	4132.056136564
1653753588.3028779	194.73000	55628.100000000	0.00	55628.100000000	4131.350000000	-0.26	4131.306144526
1653753590.0019910	194.65000	55590.000000000	0.00	55590.000000000	4130.575000000	-0.26	4130.533123157
1653753591.7008140	194.66000	55542.300000000	0.00	55542.300000000	4129.825000000	-0.26	4129.781160714
1653753592.9012640	194.62000	55494.600000000	0.00	55494.600000000	4128.300000000	-0.26	4128.256176902
1653753594.6027410	194.62000	55494.600000000	0.00	55494.600000000	4127.525000000	-0.26	4127.481185129
1653753595.8058879	194.59000	55494.600000000	0.00	55494.600000000	4126.775000000	-0.26	4126.731193090
1653753597.5043490	194.59000	55494.600000000	0.00	55494.600000000	4126.000000000	-0.26	4125.956201317
1653753599.2088161	194.53000	55485.100000000	0.00	55485.100000000	4125.225000000	-0.26	4125.181209544
1653753600.4066181	194.48000	55475.500000000	0.00	55475.500000000	4124.475000000	-0.26	4124.431217506
1653753602.1050999	194.40000	55466.000000000	0.00	55466.000000000	4123.700000000	-0.26	4123.656225732
1653753603.3098869	194.43000	55456.500000000	0.00	55456.500000000	4122.950000000	-0.26	4122.906233694
1653753605.0090079	194.39000	55446.900000000	0.00	55446.900000000	4121.425000000	-0.26	4121.381249882
1653753606.7104681	194.33000	55446.900000000	0.00	55446.900000000	4121.425000000	-0.26	4121.381249882
1653753607.9116399	194.27000	55446.900000000	0.00	55446.900000000	4119.900000000	-0.26	4119.856266071
1653753609.6130941	194.24000	55446.900000000	0.00	55446.900000000	4119.125000000	-0.26	4119.081274297
1653753610.8188770	194.25000	55446.900000000	0.00	55446.900000000	4118.375000000	-0.26	4118.331282259
1653753612.5168819	194.22000	55418.300000000	0.00	55418.300000000	4116.850000000	-0.26	4116.806298447
1653753614.7179990	194.27000	55380.200000000	0.00	55380.200000000	4116.850000000	-0.26	4116.806298447
1653753616.1172760	194.13000	55342.000000000	0.00	55342.000000000	4115.325000000	-0.26	4115.281314636
1653753617.8257229	194.03000	55313.400000000	0.00	55313.400000000	4113.800000000	-0.26	4113.756330824
1653753619.5236349	193.99000	55313.400000000	0.00	55313.400000000	4113.800000000	-0.25	4113.760210517
1653753621.7264571	193.96000	55313.400000000	0.00	55313.400000000	4112.275000000	-0.25	4112.235225267
1653753622.9276090	193.93000	55303.900000000	0.00	55303.900000000	4111.500000000	-0.26	4111.456355239
1653753624.6287210	193.89000	55294.300000000	0.00	55294.300000000	4110.750000000	-0.26	4110.706363200
1653753625.8338621	193.88000	55275.300000000	0.00	55275.300000000	4109.975000000	-0.26	4109.931371427
1653753627.5220070	193.83000	55265.700000000	0.00	55265.700000000	4108.450000000	-0.25	4108.410262263
1653753629.2244730	193.72000	55265.700000000	0.00	55265.700000000	4108.450000000	-0.25	4108.410262263
1653753630.4256251	193.72000	55265.700000000	0.00	55265.700000000	4106.925000000	-0.26	4106.881403804
1653753632.1280861	193.71000	55265.700000000	0.00	55265.700000000	4106.925000000	-0.26	4106.883362927
1653753633.3335230	193.68000	55265.700000000	0.00	55265.700000000	4105.400000000	-0.26	4105.356419992
1653753635.0250270	193.61000	55265.700000000	0.00	55265.700000000	4104.650000000	-0.26	4104.608385992
1653753636.7244980	193.59000	55246.700000000	0.00	55246.700000000	4103.875000000	-0.26	4103.833393849
1653753637.9242990	193.54000	55208.500000000	0.00	55208.500000000	4103.100000000	-0.26	4103.058401706
1653753639.6257639	193.60000	55160.800000000	0.00	55160.800000000	4102.350000000	-0.26	4102.308409310
1653753640.8289199	193.55000	55132.200000000	0.00	55132.200000000	4101.575000000	-0.26	4101.533417167
1653753642.5262511	193.45000	55122.700000000	0.00	55122.700000000	4100.050000000	-0.26	4100.008432628
1653753644.2253730	193.43000	55122.700000000	0.00	55122.700000000	4100.050000000	-0.25	4100.010343510
1653753645.4261730	193.39000	55122.700000000	0.00	55122.700000000	4098.525000000	-0.26	4098.483448089
1653753647.1266429	193.35000	55122.700000000	0.00	55122.700000000	4098.525000000	-0.25	4098.485358260
1653753648.3294361	193.28000	55103.600000000	0.00	55103.600000000	4097.000000000	-0.25	4096.960373010
1653753650.0272629	193.30000	55084.500000000	0.00	55084.500000000	4096.250000000	-0.26	4096.208471153
1653753651.7277441	193.24000	55084.500000000	0.00	55084.500000000	4095.475000000	-0.26	4095.433479010
1653753652.9265580	193.19000	55084.500000000	0.00	55084.500000000	4094.725000000	-0.25	4094.685395014
1653753654.6266730	193.16000	55084.500000000	0.00	55084.500000000	4093.950000000	-0.25	4093.910402510
1653753655.8314619	193.15000	55084.500000000	0.00	55084.500000000	4093.200000000	-0.25	4093.160409764
1653753657.5272870	193.07000	55084.500000000	0.00	55084.500000000	4091.675000000	-0.26	4091.633517536
1653753659.2272401	193.05000	55084.500000000	0.00	55084.500000000	4090.900000000	-0.25	4090.860432010
1653753660.4276731	193.04000	55055.900000000	0.00	55055.900000000	4090.150000000	-0.25	4090.110439265
1653753662.1304891	193.04000	55027.300000000	0.00	55027.300000000	4089.375000000	-0.25	4089.335446761
1653753663.3309340	192.96000	54989.200000000	0.00	54989.200000000	4088.625000000	-0.25	4088.585454015
1653753665.0297620	192.94000	54951.000000000	0.00	54951.000000000	4087.100000000	-0.25	4087.060468765
1653753666.7313290	192.87000	54941.500000000	0.00	54941.500000000	4087.100000000	-0.25	4087.060468765
1653753667.9301360	192.83000	54941.500000000	0.00	54941.500000000	4085.575000000	-0.25	4085.535483515
1653753669.6319599	192.73000	54941.500000000	0.00	54941.500000000	4085.575000000	-0.25	4085.535483515
1653753670.8367410	192.71000	54941.500000000	0.00	54941.500000000	4084.800000000	-0.25	4084.760491011
1653753672.5318689	192.66000	54922.400000000	0.00	54922.400000000	4083.275000000	-0.25	4083.235505761
1653753674.2337921	192.67000	54903.300000000	0.00	54903.300000000	4082.525000000	-0.25	4082.485513015
1653753675.4352360	192.62000	54903.300000000	0.00	54903.300000000	4081.750000000	-0.25	4081.710520511
1653753677.1360569	192.60000	54903.300000000	0.00	54903.300000000	4080.975000000	-0.25	4080.935528007
1653753678.3414891	192.58000	54903.300000000	0.00	54903.300000000	4080.225000000	-0.25	4080.187392159
1653753680.0393181	192.48000	54903.300000000	0.00	54903.300000000	4078.700000000	-0.25	4078.660550011
1653753682.4425600	192.43000	54903.300000000	0.00	54903.300000000	4077.175000000	-0.25	4077.135564761
1653753684.6436901	192.39000	54884.300000000	0.00	54884.300000000	4076.400000000	-0.25	4076.360572257
1653753685.8478370	192.35000	54846.100000000	0.00	54846.100000000	4075.650000000	-0.25	4075.612434327
1653753687.5480220	192.33000	54779.400000000	0.00	54779.400000000	4074.875000000	-0.25	4074.835587007
1653753689.2398379	192.31000	54769.800000000	0.00	54769.800000000	4074.125000000	-0.25	4074.087448384
1653753690.4406359	192.27000	54769.800000000	0.00	54769.800000000	4073.350000000	-0.25	4073.312455527
1653753692.1430969	192.20000	54769.800000000	0.00	54769.800000000	4072.600000000	-0.25	4072.562462440
1653753693.3411770	192.10000	54760.300000000	0.00	54760.300000000	4071.825000000	-0.25	4071.787469583
1653753695.0403781	192.11000	54741.200000000	0.00	54741.200000000	4071.075000000	-0.25	4071.037476496
1653753696.7408459	192.10000	54741.200000000	0.00	54741.200000000	4069.550000000	-0.25	4069.510638512
1653753697.9406459	192.02000	54722.100000000	0.00	54722.100000000	4068.775000000	-0.25	4068.737497695
1653753699.6411159	192.05000	54722.100000000	0.00	54722.100000000	4068.025000000	-0.24	4067.989311343
1653753700.8432641	192.01000	54722.100000000	0.00	54722.100000000	4067.250000000	-0.25	4067.212511751
1653753702.5407300	191.93000	54722.100000000	0.00	54722.100000000	4066.500000000	-0.25	4066.462518664
1653753704.2408550	191.91000	54722.100000000	0.00	54722.100000000	4065.725000000	-0.25	4065.687525807
1653753705.4416580	191.86000	54722.100000000	0.00	54722.100000000	4064.200000000	-0.25	4064.162539863
1653753707.1404879	191.81000	54722.100000000	0.00	54722.100000000	4064.200000000	-0.25	4064.162539863
1653753708.3442731	191.78000	54703.100000000	0.00	54703.100000000	4063.450000000	-0.25	4063.412546776
1653753710.0423951	191.77000	54655.400000000	0.00	54655.400000000	4062.675000000	-0.24	4062.639358279
1653753711.7412159	191.78000	54598.200000000	0.00	54598.200000000	4061.925000000	-0.24	4061.889364858
1653753712.9427180	191.71000	54588.600000000	0.00	54588.600000000	4060.400000000	-0.25	4060.362574888
1653753714.6431849	191.72000	54588.600000000	0.00	54588.600000000	4059.625000000	-0.25	4059.587582032
1653753715.8463321	191.69000	54588.600000000	0.00	54588.600000000	4058.850000000	-0.24	4058.814391835
1653753717.5438089	191.64000	54579.100000000	0.00	54579.100000000	4058.100000000	-0.25	4058.062596088
1653753719.2439620	191.58000	54569.500000000	0.00	54569.500000000	4057.325000000	-0.24	4057.289405214
1653753720.4457190	191.49000	54540.900000000	0.00	54540.900000000	4055.800000000	-0.25	4055.762617287
1653753722.1445661	191.46000	54540.900000000	0.00	54540.900000000	4055.800000000	-0.25	4055.762617287
1653753723.3483360	191.46000	54540.900000000	0.00	54540.900000000	4054.275000000	-0.25	4054.237631343
1653753725.0464590	191.42000	54540.900000000	0.00	54540.900000000	4053.525000000	-0.24	4053.489438551
1653753726.7482870	191.42000	54540.900000000	0.00	54540.900000000	4052.750000000	-0.24	4052.714445350
1653753727.9497299	191.35000	54540.900000000	0.00	54540.900000000	4052.000000000	-0.24	4051.964451930
1653753729.6511950	191.32000	54540.900000000	0.00	54540.900000000	4051.225000000	-0.25	4051.187659455
1653753730.8523500	191.33000	54531.400000000	0.00	54531.400000000	4050.475000000	-0.24	4050.439465309
1653753732.5484791	191.22000	54502.800000000	0.00	54502.800000000	4049.700000000	-0.23	4049.666226295
1653753734.2509530	191.25000	54474.200000000	0.00	54474.200000000	4048.950000000	-0.24	4048.914478688
1653753735.4527471	191.13000	54426.500000000	0.00	54426.500000000	4048.175000000	-0.23	4048.141239013
1653753737.1535771	191.14000	54407.400000000	0.00	54407.400000000	4046.650000000	-0.23	4046.616251732
1653753738.3590009	191.06000	54407.400000000	0.00	54407.400000000	4045.900000000	-0.23	4045.866257986
1653753740.0578310	191.00000	54397.900000000	0.00	54397.900000000	4045.125000000	-0.23	4045.091264450
1653753742.2599771	191.01000	54388.300000000	0.00	54388.300000000	4044.375000000	-0.23	4044.342978234
1653753743.4604039	190.91000	54369.300000000	0.00	54369.300000000	4043.600000000	-0.23	4043.566277168
1653753745.2623839	190.86000	54359.700000000	0.00	54359.700000000	4042.075000000	-0.23	4042.041289886
1653753746.9638381	190.86000	54359.700000000	0.00	54359.700000000	4041.325000000	-0.23	4041.291296141
1653753748.3700869	190.88000	54359.700000000	0.00	54359.700000000	4040.550000000	-0.23	4040.516302604
1653753750.0582371	190.75000	54359.700000000	0.00	54359.700000000	4039.800000000	-0.23	4039.766308859
1653753752.2610979	190.76000	54359.700000000	0.00	54359.700000000	4039.025000000	-0.23	4038.991315323
1653753753.4635320	190.71000	54359.700000000	0.00	54359.700000000	4037.500000000	-0.23	4037.466328041
1653753755.1590159	190.64000	54340.700000000	0.00	54340.700000000	4036.725000000	-0.23	4036.691334504
1653753756.8658171	190.62000	54331.100000000	0.00	54331.100000000	4035.975000000	-0.23	4035.941340759
1653753758.0612791	190.60000	54321.600000000	0.00	54321.600000000	4035.200000000	-0.23	4035.166347222
1653753759.2630751	190.61000	54254.800000000	0.00	54254.800000000	4034.450000000	-0.23	4034.416353477
1653753760.4622400	190.53000	54226.200000000	0.00	54226.200000000	4034.450000000	-0.23	4034.416353477
1653753762.1637051	190.50000	54226.200000000	0.00	54226.200000000	4032.925000000	-0.23	4032.891366195
1653753763.3674929	190.47000	54216.700000000	0.00	54216.700000000	4032.150000000	-0.23	4032.118075027
1653753765.0659609	190.45000	54216.700000000	0.00	54216.700000000	4031.400000000	-0.23	4031.366378914
1653753766.7680719	190.40000	54197.600000000	0.00	54197.600000000	4030.625000000	-0.23	4030.591385377
1653753767.9688730	190.36000	54188.100000000	0.00	54188.100000000	4029.100000000	-0.23	4029.068099176
1653753769.6683569	190.33000	54178.500000000	0.00	54178.500000000	4029.100000000	-0.23	4029.068099176
1653753770.8721471	190.32000	54178.500000000	0.00	54178.500000000	4028.350000000	-0.23	4028.318105114
1653753772.5689790	190.24000	54178.500000000	0.00	54178.500000000	4026.825000000	-0.23	4026.791417068
1653753774.2704439	190.22000	54178.500000000	0.00	54178.500000000	4026.050000000	-0.23	4026.016423532
1653753775.4689510	190.14000	54178.500000000	0.00	54178.500000000	4025.300000000	-0.23	4025.266429786
1653753777.1704180	190.17000	54178.500000000	0.00	54178.500000000	4024.525000000	-0.23	4024.491436250
1653753778.4695971	190.11000	54178.500000000	0.00	54178.500000000	4023.775000000	-0.23	4023.741442505
1653753780.1700680	190.07000	54159.500000000	0.00	54159.500000000	4023.000000000	-0.23	4022.966448968
1653753781.8750660	190.04000	54121.300000000	0.00	54121.300000000	4022.250000000	-0.23	4022.216455223
1653753783.0712409	189.99000	54083.200000000	0.00	54083.200000000	4021.475000000	-0.23	4021.441461686
1653753784.2756691	189.97000	54054.600000000	0.00	54054.600000000	4020.725000000	-0.23	4020.691467941
1653753785.4754741	189.94000	54045.000000000	0.00	54045.000000000	4019.950000000	-0.23	4019.916474404
1653753787.2756720	189.92000	54045.000000000	0.00	54045.000000000	4019.200000000	-0.23	4019.166480659
1653753788.4764719	189.85000	54035.500000000	0.00	54035.500000000	4018.425000000	-0.23	4018.391487123
1653753790.3801799	189.83000	54016.400000000	0.00	54016.400000000	4016.900000000	-0.23	4016.866499841
1653753792.0776670	189.82000	54006.900000000	0.00	54006.900000000	4016.900000000	-0.23	4016.866499841
1653753793.3812110	189.79000	53997.300000000	0.00	53997.300000000	4015.375000000	-0.23	4015.341512559
1653753795.0796659	189.73000	53997.300000000	0.00	53997.300000000	4013.850000000	-0.23	4013.816525277
1653753797.2804470	189.68000	53997.300000000	0.00	53997.300000000	4013.850000000	-0.23	4013.818219919
1653753798.4822409	189.66000	53997.300000000	0.00	53997.300000000	4013.075000000	-0.23	4013.041531741
1653753800.1800711	189.59000	53997.300000000	0.00	53997.300000000	4011.550000000	-0.23	4011.516544459
